Product Name,SKU,Barcode,Description,Category,Cost Price (₦),Selling Price (₦),Stock Qty,Reorder Level,Reorder Qty,Tax Rate (%),Active
DHA EMULSION SYR 100ML HOVID BOTTLE,DHAEMULSIONS-1157,,,PHARMACY,5315.00,7200.00,2,5,0,7.5,TRUE
DHA PLUS EMULSION(KRISPINE) BOTTLE,DHAPLUSEMULS-1158,,,PHARMACY,5600.00,7600.00,3,5,0,7.5,TRUE
DHA SYR JEHYSON,DHASYRJEHYSO-1159,,,PHARMACY,4300.00,6000.00,1,5,0,7.5,TRUE
DIABETIC (AKTIV),DIABETICAKTI-1160,,,PHARMACY,7540.00,9800.00,0,5,0,7.5,TRUE
DIABETMIN TABS 500MG X 100 SACHET,DIABETMINTAB-1161,,,PHARMACY,445.00,700.00,157,5,0,7.5,TRUE
DIABETONE CAPS  X 30 BLISTER,DIABETONECAP-1162,,,PHARMACY,2318.33,3800.00,0,5,0,7.5,TRUE
DIABOND BLISTER METFORMIN,DIABONDBLIST-1163,,,PHARMACY,241.67,400.00,18,5,0,7.5,TRUE
DIAMET 500MG TAB,DIAMET500MGT-1164,,,PHARMACY,250.00,400.00,0,5,0,7.5,TRUE
DIAMICRON TABS 30MG X 30 BLISTER,DIAMICRONTAB-1165,,,PHARMACY,1666.67,2400.00,25,5,0,7.5,TRUE
DIAMICRON TABS 60MG X 30 SACHET,DIAMICRONTAB-1166,,,PHARMACY,5960.00,8100.00,8,5,0,7.5,TRUE
DIAPRIDE 4MG BLISTER,DIAPRIDE4MGB-1167,,,PHARMACY,1356.67,1900.00,10,5,0,7.5,TRUE
DIASTOP SUSP 100ML BOTTLE,DIASTOPSUSP1-1168,,,PHARMACY,645.00,900.00,6,5,0,7.5,TRUE
DIATAB  5MG X 100 SACHET,DIATAB5MGX10-1169,,,PHARMACY,102.00,200.00,149,5,0,7.5,TRUE
DIAZEPAM INJ,DIAZEPAMINJ-1170,,,PHARMACY,189.00,300.00,0,5,0,7.5,TRUE
DIAZEPAM TAB COUNTING PER TABLET,DIAZEPAMTABC-1171,,,PHARMACY,6.50,10.00,740,5,0,7.5,TRUE
DICLOFENAC 50MG CAP DGF,DICLOFENAC50-1172,,,PHARMACY,295.00,500.00,3,5,0,7.5,TRUE
DICLOFENAC GEL DGF 30G TUBE,DICLOFENACGE-1173,,,PHARMACY,710.00,1000.00,0,5,0,7.5,TRUE
DICLOFENAC INJ AMPOULES,DICLOFENACIN-1174,,,PHARMACY,50.00,100.00,0,5,0,7.5,TRUE
DICLOFENAC(DGF) EYE DROPS 5ML PACK,DICLOFENACDG-1175,,,PHARMACY,1300.00,1800.00,22,5,0,7.5,TRUE
DICLOGENTA EYE DROPS 5ML BOTTLE,DICLOGENTAEY-1176,,,PHARMACY,0.00,800.00,0,5,0,7.5,TRUE
DICLOMOL GEL PACK,DICLOMOLGELP-1177,,,PHARMACY,710.00,1000.00,68,5,0,7.5,TRUE
DICLOMOL TAB X20 BLISTER,DICLOMOLTABX-1178,,,PHARMACY,347.50,500.00,61,5,0,7.5,TRUE
DICLOVISION EYEDROP,DICLOVISIONE-1179,,,PHARMACY,1125.00,1600.00,4,5,0,7.5,TRUE
DIFLUCAN  50MG CAP X 3 PACK,DIFLUCAN50MG-1180,,,PHARMACY,4500.00,6200.00,6,5,0,7.5,TRUE
DIGICEF SUSP 100ML,DIGICEFSUSP1-1181,,,PHARMACY,2700.00,3700.00,5,5,0,7.5,TRUE
DIGICLAV 228MG 70ML,DIGICLAV228M-1182,,,PHARMACY,2150.00,3000.00,1,5,0,7.5,TRUE
DIGICLAV 457MG SUSP,DIGICLAV457M-1183,,,PHARMACY,2700.00,4500.00,7,5,0,7.5,TRUE
DIGITAL THERMOMETER HEALTHCHECK PACK,DIGITALTHERM-1184,,,PHARMACY,3150.00,4300.00,6,5,0,7.5,TRUE
DIGITAL THERMOMETER INFRARED,DIGITALTHERM-1185,,,PHARMACY,0.00,0.00,6,5,0,7.5,TRUE
DIGITAL THERMOMETER WITH BEEPER PCS,DIGITALTHERM-1186,,,PHARMACY,1250.00,1800.00,2,5,0,7.5,TRUE
DIGOXIN 0.25MG TAB X 50 BLISTER,DIGOXIN025MG-1187,,,System,180.00,500.00,29,5,0,7.5,TRUE
DIHYROCODEINE 300MG TAB DF118,DIHYROCODEIN-1188,,,PHARMACY,0.00,8000.00,0,5,0,7.5,TRUE
DILAZOL OMEPAZOLE  20MG X 10 PACK,DILAZOLOMEPA-1189,,,PHARMACY,0.00,250.00,0,5,0,7.5,TRUE
DIORA PETROLEUM JELLY 100G S/S,DIORAPETROLE-1190,,,COSMETICS,375.00,500.00,4,5,0,7.5,TRUE
DIORA PETROLEUM JELLY 350G B/S,DIORAPETROLE-1191,,,COSMETICS,916.67,1200.00,4,5,0,7.5,TRUE
DIORA SHEA BUTTER 227G,DIORASHEABUT-1192,,,COSMETICS,1083.33,1500.00,12,5,0,7.5,TRUE
DIOSARTAN 80MG VALSARTAN BLISTER,DIOSARTAN80M-1193,,,PHARMACY,1666.67,2200.00,14,5,0,7.5,TRUE
DIOSCOVITE DROPS BOTTLE,DIOSCOVITEDR-1194,,,System,16000.00,21600.00,0,5,0,7.5,TRUE
DIOVAN TABS 160MG X 28 BLISTER,DIOVANTABS16-1195,,,PHARMACY,13209.00,17200.00,4,5,0,7.5,TRUE
DIOVAN TABS 80MG X 28 BLISTER,DIOVANTABS80-1196,,,PHARMACY,8507.20,16900.00,1,5,0,7.5,TRUE
DIP SEAS COD LIVER OIL 1000MG C BLISTER,DIPSEASCODLI-1197,,,PHARMACY,257.31,350.00,2,5,0,7.5,TRUE
DIPLOMAT HARD SMOKERS BRUSH,DIPLOMATHARD-1198,,,PHARMACY,583.33,700.00,8,5,0,7.5,TRUE
DIPLOMAT TOOTHBRUSH X 12 PCS,DIPLOMATTOOT-1199,,,HOUSEHOLD ITEMS,416.67,600.00,12,5,0,7.5,TRUE
D-KOFF  SYR 100ML BOTTLE,DKOFFSYR100M-1200,,,PHARMACY,700.00,1200.00,36,5,0,7.5,TRUE
DMAL INJ ARTEMETHER PACK,DMALINJARTEM-1201,,,PHARMACY,900.00,1500.00,0,5,0,7.5,TRUE
DOFEC GEL,DOFECGEL-1202,,,PHARMACY,280.00,400.00,48,5,0,7.5,TRUE
DOGAN CUBE SUGAR,DOGANCUBESUG-1203,,,HOUSEHOLD ITEMS,1200.00,1500.00,5,5,0,7.5,TRUE
DOLO META-B FORT TABS SACHET,DOLOMETABFOR-1204,,,PHARMACY,695.50,1000.00,25,5,0,7.5,TRUE
DOLO-META B TABS  X 100 BLISTER,DOLOMETABTAB-1205,,,PHARMACY,400.00,600.00,71,5,0,7.5,TRUE
DOLO-NEUROTAB TABS  X 100 BLISTER,DOLONEUROTAB-1206,,,PHARMACY,0.00,100.00,0,5,0,7.5,TRUE
DONEPEZIL HYDROCHLORIDE  10MG X PACK,DONEPEZILHYD-1207,,,PHARMACY,2000.00,4200.00,0,5,0,7.5,TRUE
DONEPEZIL HYDROCHLORIDE 5MG BLISTER,DONEPEZILHYD-1208,,,PHARMACY,1225.00,1700.00,8,5,0,7.5,TRUE
DOOBAI ROLL ON,DOOBAIROLLON-1209,,,COSMETICS,0.00,2000.00,0,5,0,7.5,TRUE
DOOBAI SPRAY,DOOBAISPRAY-1210,,,HOUSEHOLD ITEMS,3000.00,4000.00,5,5,0,7.5,TRUE
DOPATAB TABS 250MG X 100 SACHET,DOPATABTABS2-1211,,,PHARMACY,896.00,1200.00,0,5,0,7.5,TRUE
DOPPEL HERZ UROCAALM X 30 CAPS PACK,DOPPELHERZUR-1212,,,PHARMACY,0.00,3500.00,0,5,0,7.5,TRUE
DORBAXIN 500MG X10 PACK,DORBAXIN500M-1213,,,PHARMACY,790.00,1100.00,7,5,0,7.5,TRUE
DORLPEN TAB PACK,DORLPENTABPA-1214,,,PHARMACY,1065.00,1500.00,0,5,0,7.5,TRUE
DORZOLAMIDE (DOROTREX) EYE DROP BOTTLE,DORZOLAMIDED-1215,,,PHARMACY,3200.00,4300.00,4,5,0,7.5,TRUE
DORZOLAMIDE (MEDICOM) EYE DROP,DORZOLAMIDEM-1216,,,PHARMACY,2400.00,3000.00,0,5,0,7.5,TRUE
DOVASAT-H BLISTER,DOVASATHBLIS-1217,,,PHARMACY,883.33,1300.00,6,5,0,7.5,TRUE
DOVE  PINK SOAP 100G SOAP TABLET,DOVEPINKSOAP-1218,,,COSMETICS,1125.00,1400.00,19,5,0,7.5,TRUE
DOVE BABY BATH,DOVEBABYBATH-1219,,,PHARMACY,1666.67,2200.00,0,5,0,7.5,TRUE
DOVE BEAUTY SOAP 100G PACK,DOVEBEAUTYSO-1220,,,COSMETICS,1166.67,1400.00,20,5,0,7.5,TRUE
DOVE ROLL ON,DOVEROLLON-1221,,,PHARMACY,2000.00,2500.00,9,5,0,7.5,TRUE
DOXAZOSIN 2MG TEVA,DOXAZOSIN2MG-1222,,,PHARMACY,1100.00,1700.00,0,5,0,7.5,TRUE
DOXAZOSIN 4mg (MILPHARM),DOXAZOSIN4MG-1223,,,PHARMACY,495.00,650.00,10,5,0,7.5,TRUE
DOXAZOSIN 4MG TEVA BLISTER,DOXAZOSIN4MG-1224,,,PHARMACY,1400.00,2100.00,0,5,0,7.5,TRUE
DOXYCAP CAPS 100MG X 100 SACHET,DOXYCAPCAPS1-1225,,,PHARMACY,736.50,1000.00,16,5,0,7.5,TRUE
DOXYCYCLINE 100MG CAP BLISTER,DOXYCYCLINE1-1226,,,PHARMACY,193.50,400.00,87,5,0,7.5,TRUE
DOXYCYCLINE 100MG FIDSON BLISTER,DOXYCYCLINE1-1227,,,PHARMACY,289.50,400.00,55,5,0,7.5,TRUE
DR BROWN ADULT DIAPER,DRBROWNADULT-1228,,,HOUSEHOLD ITEMS,7850.00,10000.00,12,5,0,7.5,TRUE
DR BROWN WIPES X 1 PACK,DRBROWNWIPES-1229,,,HOUSEHOLD ITEMS,916.67,1300.00,24,5,0,7.5,TRUE
DR DERBY TONGUE CLEANER,DRDERBYTONGU-1230,,,HOUSEHOLD ITEMS,583.33,800.00,4,5,0,7.5,TRUE
DR FIZZO LIVER SALT SACHET,DRFIZZOLIVER-1231,,,PHARMACY,220.00,500.00,41,5,0,7.5,TRUE
DR GREG OVULATION TEST KIT PCS,DRGREGOVULAT-1232,,,PHARMACY,1620.00,2200.00,1,5,0,7.5,TRUE
DR HOMMELS ADVANCED LIQUID FORM ADVANCED,DRHOMMELSADV-1233,,,PHARMACY,3975.00,5400.00,4,5,0,7.5,TRUE
DR HOMMELS CAPLETS CAPLET  X 3 PACK,DRHOMMELSCAP-1234,,,PHARMACY,1800.00,2300.00,1,5,0,7.5,TRUE
DR HOMMELS CLO ORANGE&GREEN PACK BOTTLE,DRHOMMELSCLO-1235,,,PHARMACY,3800.00,8000.00,17,5,0,7.5,TRUE
DR HOMMELS CLO YELLOW&BLACK PK BOTTLE,DRHOMMELSCLO-1236,,,PHARMACY,4280.00,5600.00,0,5,0,7.5,TRUE
DR JONES TOOTH BRUSH PCS,DRJONESTOOTH-1237,,,HOUSEHOLD ITEMS,500.00,700.00,0,5,0,7.5,TRUE
DREZ OINTMENT 10G,DREZOINTMENT-1238,,,PHARMACY,2000.00,2700.00,3,5,0,7.5,TRUE
DREZ SOLUTION,DREZSOLUTION-1239,,,PHARMACY,3000.00,4100.00,0,5,0,7.5,TRUE
DROVID,DROVID-1240,,,PHARMACY,1200.00,1500.00,0,5,0,7.5,TRUE
DRUGAMOL INJ 15ML VIALS,DRUGAMOLINJ1-1241,,,PHARMACY,302.00,400.00,16,5,0,7.5,TRUE
DRUGAMOL INJECTION 2MLS AMPOULES,DRUGAMOLINJE-1242,,,PHARMACY,0.00,50.00,0,5,0,7.5,TRUE
DRUGENT EYE DROPS 10ML X 1 PACK,DRUGENTEYEDR-1243,,,System,626.00,900.00,1,5,0,7.5,TRUE
DRUJELA GEL 10G TUBE,DRUJELAGEL10-1244,,,PHARMACY,750.00,1000.00,6,5,0,7.5,TRUE
DRULATAN EYE DROPS 0.005% 2.5ML BOTTLE,DRULATANEYED-1245,,,PHARMACY,0.00,3300.00,0,5,0,7.5,TRUE
DRUMAZINE PLUS CREAM SILVER SULFADIAZINE,DRUMAZINEPLU-1246,,,PHARMACY,1030.00,2000.00,0,5,0,7.5,TRUE
DRUMELLOSE EYEDROP PACK,DRUMELLOSEEY-1247,,,PHARMACY,1500.00,2100.00,3,5,0,7.5,TRUE
DRUMOPTOL EYEDROP,DRUMOPTOLEYE-1248,,,PHARMACY,950.00,1400.00,0,5,0,7.5,TRUE
DRUPHAGAN EYE DROPS,DRUPHAGANEYE-1249,,,PHARMACY,2710.00,3800.00,8,5,0,7.5,TRUE
DRUPHAGAN PLUS EYEDROP,DRUPHAGANPLU-1250,,,PHARMACY,2780.00,4000.00,0,5,0,7.5,TRUE
DRY LOVE BABY WIPES PACK,DRYLOVEBABYW-1251,,,HOUSEHOLD ITEMS,541.67,700.00,27,5,0,7.5,TRUE
DRY LOVE PAD X10 PACK,DRYLOVEPADX1-1252,,,COSMETICS,916.67,1200.00,24,5,0,7.5,TRUE
DRYLIEF EYEDROP CARBOXYMETHYL CELLULOSE,DRYLIEFEYEDR-1253,,,PHARMACY,3280.00,4500.00,0,5,0,7.5,TRUE
DUCARPINE 200MG CARBAMAZEPINE BLISTER,DUCARPINE200-1254,,,PHARMACY,470.00,700.00,45,5,0,7.5,TRUE
DUDU OSUN SOAP 150G PACK,DUDUOSUNSOAP-1255,,,COSMETICS,770.83,1000.00,11,5,0,7.5,TRUE
DULCOLAX 10MG SUPP PER PIECE,DULCOLAX10MG-1256,,,PHARMACY,350.00,3000.00,2,5,0,7.5,TRUE
DULCOLAX 5MG SUPP PER PIECE,DULCOLAX5MGS-1257,,,PHARMACY,2000.00,2700.00,0,5,0,7.5,TRUE
DUODART TABS 0.5MG/0.4MG X 30 PACK,DUODARTTABS0-1258,,,PHARMACY,18550.00,26000.00,5,5,0,7.5,TRUE
DUOSOPT EYE DROP,DUOSOPTEYEDR-1259,,,PHARMACY,5000.00,6800.00,3,5,0,7.5,TRUE
DUOSTAM PACK,DUOSTAMPACK-1260,,,PHARMACY,5680.00,7700.00,8,5,0,7.5,TRUE
DUPHASTON TABS 10MG X 10 X 20 PACK,DUPHASTONTAB-1261,,,PHARMACY,11250.00,15200.00,8,5,0,7.5,TRUE
DUREX CONDOM   X 12 PACK,DUREXCONDOMX-1262,,,PHARMACY,1516.67,2000.00,0,5,0,7.5,TRUE
DUREX CONDOM FEELS,DUREXCONDOMF-1263,,,HOUSEHOLD ITEMS,830.00,1100.00,4,5,0,7.5,TRUE
DUREX CONDOM PCS,DUREXCONDOMP-1264,,,PHARMACY,1100.00,1400.00,0,5,0,7.5,TRUE
DUREX ELITE FETHERLITES PACK,DUREXELITEFE-1265,,,PHARMACY,4150.00,5600.00,14,5,0,7.5,TRUE
DUREX EXTRA SAFE X 1 SACHET,DUREXEXTRASA-1266,,,PHARMACY,3085.00,4200.00,16,5,0,7.5,TRUE
DUREX FETHERLITE X3,DUREXFETHERL-1267,,,PHARMACY,3890.00,5300.00,26,5,0,7.5,TRUE
DUREX LUBRICANT BOTTLE,DUREXLUBRICA-1268,,,PHARMACY,4083.33,6000.00,12,5,0,7.5,TRUE
DUREX PERFORMA COMDOM X3 PACK,DUREXPERFORM-1269,,,System,4130.00,5600.00,0,5,0,7.5,TRUE
DUREX PLEASURE ME X3,DUREXPLEASUR-1270,,,PHARMACY,3470.00,4700.00,1,5,0,7.5,TRUE
DUREX SELECT X 3 PACK,DUREXSELECTX-1271,,,PHARMACY,2750.00,3700.00,8,5,0,7.5,TRUE
DUTASIN CAPS PACK,DUTASINCAPSP-1272,,,PHARMACY,10500.00,15000.00,8,5,0,7.5,TRUE
DYNAMOGEN SOLUTION 10ML X 20 VIALS,DYNAMOGENSOL-1273,,,PHARMACY,355.00,500.00,166,5,0,7.5,TRUE
E45 CREAM CUP 350G CUP,E45CREAMCUP3-1274,,,COSMETICS,0.00,8500.00,0,5,0,7.5,TRUE
EAR WAX REMOVAL DROPS 15ML (DR JAR,EARWAXREMOVA-1275,,,System,0.00,1300.00,0,5,0,7.5,TRUE
EASADOL CAPLET 500MG X 100 SACHET,EASADOLCAPLE-1276,,,PHARMACY,160.00,300.00,139,5,0,7.5,TRUE
EASADOL PLUS CAPLET  X 100 BLISTER,EASADOLPLUSC-1277,,,PHARMACY,124.93,300.00,0,5,0,7.5,TRUE
EASADOL SYRUP   60ML BOTTLE,EASADOLSYRUP-1278,,,System,500.00,700.00,0,5,0,7.5,TRUE
EBECEF (CEFTRIAXONE INJ.) 1G BOTTLE,EBECEFCEFTRI-1279,,,System,0.00,600.00,0,5,0,7.5,TRUE
EBECLAV 288.5MG,EBECLAV2885M-1280,,,PHARMACY,1500.00,2000.00,1,5,0,7.5,TRUE
EBECLAV SUSP,EBECLAVSUSP-1281,,,PHARMACY,2000.00,2500.00,3,5,0,7.5,TRUE
EBECOLD TABX4 PACK,EBECOLDTABX4-1282,,,PHARMACY,0.00,200.00,4,5,0,7.5,TRUE
EBENAT 125 SUSP BOTTLE,EBENAT125SUS-1283,,,PHARMACY,2345.00,3000.00,0,5,0,7.5,TRUE
EBU 200MG (IBUPROFEN TABLET) XPACK,EBU200MGIBUP-1284,,,PHARMACY,245.00,300.00,0,5,0,7.5,TRUE
ECOFLOCIN PLUS,ECOFLOCINPLU-1285,,,PHARMACY,745.00,1000.00,0,5,0,7.5,TRUE
ECOSLIM CAPS 120MG PACK,ECOSLIMCAPS1-1286,,,PHARMACY,10150.00,13700.00,2,5,0,7.5,TRUE
EFAMOL EVENING PRIMROSE 1000MG X30PACK,EFAMOLEVENIN-1287,,,PHARMACY,16500.00,22400.00,5,5,0,7.5,TRUE
EFAMOL EVENING PRIMROSE 500MG X90JAR,EFAMOLEVENIN-1288,,,PHARMACY,22500.00,30400.00,3,5,0,7.5,TRUE
ELBOW GLOVE X 2 PACK,ELBOWGLOVEX2-1289,,,PHARMACY,700.00,1000.00,6,5,0,7.5,TRUE
ELECTROBOOST ORS PLUS ZINC PACK,ELECTROBOOST-1290,,,PHARMACY,550.00,750.00,0,5,0,7.5,TRUE
ELECTRORUSH ORANGE ORS 200ML,ELECTRORUSHO-1291,,,PHARMACY,750.00,1200.00,1,5,0,7.5,TRUE
ELEMENT SPRAY,ELEMENTSPRAY-1292,,,HOUSEHOLD ITEMS,2166.67,3000.00,3,5,0,7.5,TRUE
ELICATRIN POWDER JAR,ELICATRINPOW-1293,,,PHARMACY,1300.00,1800.00,15,5,0,7.5,TRUE
ELICORID KIT X 42 TABS PACK,ELICORIDKITX-1294,,,PHARMACY,12500.00,15500.00,1,5,0,7.5,TRUE
ELOPE SPRAY,ELOPESPRAY-1295,,,HOUSEHOLD ITEMS,0.00,2500.00,1,5,0,7.5,TRUE
EMAL 150MG INJ PACK,EMAL150MGINJ-1296,,,PHARMACY,4550.00,6200.00,1,5,0,7.5,TRUE
EMAL 75MG INJECTION,EMAL75MGINJE-1297,,,PHARMACY,2890.00,3900.00,4,5,0,7.5,TRUE
EMBANOL (SALBUTAMOL + THEOPHYLINE),EMBANOLSALBU-1298,,,PHARMACY,80.00,200.00,56,5,0,7.5,TRUE
EMBARGA FORTE TABS 80MG PACK,EMBARGAFORTE-1299,,,PHARMACY,1200.00,1600.00,21,5,0,7.5,TRUE
EMBASSY 2 WAYS INHALER,EMBASSY2WAYS-1300,,,PHARMACY,633.33,900.00,1,5,0,7.5,TRUE
EM-B-PLEX SYR 100ML,EMBPLEXSYR10-1301,,,PHARMACY,698.00,1200.00,0,5,0,7.5,TRUE
EM-B-PLEX TABS X100 JAR,EMBPLEXTABSX-1302,,,PHARMACY,490.00,700.00,25,5,0,7.5,TRUE
EMCAP  BLISTER,EMCAPBLISTER-1303,,,PHARMACY,154.40,250.00,185,5,0,7.5,TRUE
EMCAP EXTRA  500MG X 100 BLISTER,EMCAPEXTRA50-1304,,,PHARMACY,0.00,100.00,0,5,0,7.5,TRUE
EMCAP SUSP 60ML BOTTLE,EMCAPSUSP60M-1305,,,PHARMACY,695.00,1000.00,33,5,0,7.5,TRUE
EMCILLIN SUSP 125MG/5ML 100ML BOTTLE,EMCILLINSUSP-1306,,,PHARMACY,1000.00,1400.00,10,5,0,7.5,TRUE
EMGYL SYR 200MG/5ML BOTTLE,EMGYLSYR200M-1307,,,PHARMACY,700.00,1000.00,0,5,0,7.5,TRUE
EMGYL TABS 200MG BLISTER,EMGYLTABS200-1308,,,PHARMACY,115.00,200.00,0,5,0,7.5,TRUE
EMGYL TABS 400MG X 100 BLISTER,EMGYLTABS400-1309,,,PHARMACY,192.50,300.00,80,5,0,7.5,TRUE
EMMOX (EMZOR) CAPS 500MG X 100 BLISTER,EMMOXEMZORCA-1310,,,PHARMACY,1000.00,1400.00,58,5,0,7.5,TRUE
EMMOX CAPS 250MG X 10 BLISTER,EMMOXCAPS250-1311,,,PHARMACY,345.00,450.00,0,5,0,7.5,TRUE
EMMOX SUSP 100ML BOTTLE,EMMOXSUSP100-1312,,,PHARMACY,1500.00,2000.00,24,5,0,7.5,TRUE
EMPIGET 10MG PACK EMPAGLIFLOZIN,EMPIGET10MGP-1313,,,PHARMACY,7200.00,10000.00,1,5,0,7.5,TRUE
EMPIGET 25MG PACK,EMPIGET25MGP-1314,,,PHARMACY,10995.00,14900.00,6,5,0,7.5,TRUE
EMPILL COD LIVER OIL SYR 100ML,EMPILLCODLIV-1315,,,PHARMACY,6650.00,9000.00,2,5,0,7.5,TRUE
EMPILL COD LIVER OIL SYR 200ML,EMPILLCODLIV-1316,,,PHARMACY,0.00,11000.00,0,5,0,7.5,TRUE
EMPILL KIDDIES SYR 200ML BOTTLE,EMPILLKIDDIE-1317,,,PHARMACY,4700.00,6500.00,1,5,0,7.5,TRUE
EMPILL THROLYTE SACHET,EMPILLTHROLY-1318,,,PHARMACY,906.00,1200.00,3,5,0,7.5,TRUE
EMPILL VAGINE PROBIOTIC CAP,EMPILLVAGINE-1319,,,PHARMACY,3200.00,4400.00,2,5,0,7.5,TRUE
EMPRIN TABS 75MG X 100 SACHET,EMPRINTABS75-1320,,,PHARMACY,54.00,100.00,51,5,0,7.5,TRUE
EMPROFEN 200MG BLISTER,EMPROFEN200M-1321,,,PHARMACY,1250.00,1700.00,1,5,0,7.5,TRUE
EMPROFEN 400MG BLISTER,EMPROFEN400M-1322,,,PHARMACY,1500.00,2100.00,75,5,0,7.5,TRUE
EMPROFEN SUSP 100ML BOTTLE,EMPROFENSUSP-1323,,,PHARMACY,950.00,1300.00,5,5,0,7.5,TRUE
EMTRIM FORTE 960MG BLISTER,EMTRIMFORTE9-1324,,,PHARMACY,475.50,800.00,0,5,0,7.5,TRUE
EMTRIM SUSP 240MG/5ML 50ML BOTTLE,EMTRIMSUSP24-1325,,,PHARMACY,650.00,1000.00,26,5,0,7.5,TRUE
EMTRIM TABS 480MG X 1000 {BLIST BLISTER,EMTRIMTABS48-1326,,,PHARMACY,300.00,500.00,127,5,0,7.5,TRUE
EMTRISIL SUSP 200ML BOTTLE,EMTRISILSUSP-1327,,,PHARMACY,1197.86,1600.00,3,5,0,7.5,TRUE
EM-VIT-C 500MG X 36 TABS PACK,EMVITC500MGX-1328,,,PHARMACY,1144.51,1500.00,0,5,0,7.5,TRUE
EM-VIT-C BLISTER X 10 SACHET,EMVITCBLISTE-1329,,,System,83.33,200.00,14,5,0,7.5,TRUE
EM-VIT-C COLOURED CUP X 1000 JAR,EMVITCCOLOUR-1330,,,PHARMACY,1200.00,1500.00,0,5,0,7.5,TRUE
EM-VIT-C DROPS 15ML BOTTLE,EMVITCDROPS1-1331,,,PHARMACY,750.00,1200.00,28,5,0,7.5,TRUE
EM-VIT-C SYR 100ML BOTTLE,EMVITCSYR100-1332,,,PHARMACY,780.00,1600.00,27,5,0,7.5,TRUE
EM-VIT-C TAB X100 WHITE,EMVITCTABX10-1333,,,PHARMACY,800.00,1100.00,20,5,0,7.5,TRUE
EM-VIT-C X100 CHEWABLE,EMVITCX100CH-1334,,,PHARMACY,858.00,1200.00,5,5,0,7.5,TRUE
EMVITE  SYR  100ML BOTTLE,EMVITESYR100-1335,,,PHARMACY,860.00,1500.00,11,5,0,7.5,TRUE
EMVITE DROP BOTTLE,EMVITEDROPBO-1336,,,PHARMACY,0.00,250.00,0,5,0,7.5,TRUE
EMVITE SUPER X 30 CAPS SACHET,EMVITESUPERX-1337,,,PHARMACY,264.67,350.00,0,5,0,7.5,TRUE
EMVITE TAB COUNTING,EMVITETABCOU-1338,,,PHARMACY,0.00,13.00,0,5,0,7.5,TRUE
EMVITE X 100 TABS JAR,EMVITEX100TA-1339,,,PHARMACY,850.00,1300.00,8,5,0,7.5,TRUE
EMZIFIX 400MG BLISTER,EMZIFIX400MG-1340,,,PHARMACY,2705.00,3700.00,0,5,0,7.5,TRUE
EMZIPRIL 10MG BLISTER,EMZIPRIL10MG-1341,,,PHARMACY,348.17,600.00,0,5,0,7.5,TRUE
EMZIPRIL 5MG BLISTER,EMZIPRIL5MGB-1342,,,PHARMACY,275.00,500.00,19,5,0,7.5,TRUE
EMZOBREX 200MG X10 CELECOXIB EMZOBREX 20,EMZOBREX200M-1343,,,PHARMACY,1300.00,1900.00,0,5,0,7.5,TRUE
EMZOCLOX 500MG CAP BLISTER,EMZOCLOX500M-1344,,,PHARMACY,984.50,1400.00,78,5,0,7.5,TRUE
EMZOCLOX DROPS BOTTLE,EMZOCLOXDROP-1345,,,PHARMACY,1200.00,1700.00,0,5,0,7.5,TRUE
EMZOCLOX SUSP 100ML BOTTLE,EMZOCLOXSUSP-1346,,,PHARMACY,1750.00,2400.00,0,5,0,7.5,TRUE
EMZOLYN 4 WAY SYR,EMZOLYN4WAYS-1347,,,PHARMACY,1100.00,1500.00,59,5,0,7.5,TRUE
EMZOLYN SYR ADULT,EMZOLYNSYRAD-1348,,,PHARMACY,1100.00,1800.00,53,5,0,7.5,TRUE
EMZOLYN SYR CHILDREN,EMZOLYNSYRCH-1349,,,PHARMACY,650.00,1200.00,0,5,0,7.5,TRUE
EMZOLYTE PLUS POWDER PACK,EMZOLYTEPLUS-1350,,,PHARMACY,550.00,750.00,4,5,0,7.5,TRUE
EMZOLYTE POWDER 20.5G PACK,EMZOLYTEPOWD-1351,,,PHARMACY,800.00,1100.00,1,5,0,7.5,TRUE
EMZOPHAGE 500MG BLISTER,EMZOPHAGE500-1352,,,PHARMACY,246.50,400.00,15,5,0,7.5,TRUE
EMZOR PARA NIGHT,EMZORPARANIG-1353,,,PHARMACY,520.00,700.00,47,5,0,7.5,TRUE
EMZORON CAPS  X 120 BLISTER,EMZORONCAPSX-1354,,,PHARMACY,110.00,150.00,4,5,0,7.5,TRUE
EMZORON CAPS X 30 PACK,EMZORONCAPSX-1355,,,PHARMACY,0.00,400.00,0,5,0,7.5,TRUE
EMZORON TONIC SYR 200ML BOTTLE,EMZORONTONIC-1356,,,PHARMACY,495.00,700.00,5,5,0,7.5,TRUE
EMZOVASC 10MG BLISTER,EMZOVASC10MG-1357,,,PHARMACY,265.23,400.00,12,5,0,7.5,TRUE
ENARETIC TAB BLISTER,ENARETICTABB-1358,,,PHARMACY,1146.67,1500.00,6,5,0,7.5,TRUE
ENAT CAPS 400IU PACK,ENATCAPS400I-1359,,,PHARMACY,8785.00,12000.00,1,5,0,7.5,TRUE
ENDIX-G CREAM  20G TUBE,ENDIXGCREAM2-1360,,,PHARMACY,1150.00,1800.00,6,5,0,7.5,TRUE
ENFRESH ORAL BAMBOO TOOTHBRUSH PCS,ENFRESHORALB-1361,,,HOUSEHOLD ITEMS,0.00,250.00,0,5,0,7.5,TRUE
